PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36417868","Plaque contact and unimpaired Trem2 is required for the microglial response to amyloid pathology","Wood JI, Wong E, Joghee R, Balbaa A, Vitanova KS, Stringer KM, Vanshoiack A, Phelan SJ, Launchbury F, Desai S, Tripathi T, Hanrieder J, Cummings DM, Hardy J, Edwards FA.","Cell Rep. 2022 Nov 22;41(8):111686. doi: 10.1016/j.celrep.2022.111686.","Wood JI","Cell Rep","2022","2022/11/23","","","10.1016/j.celrep.2022.111686"
"32320664","IL-33-PU.1 Transcriptome Reprogramming Drives Functional State Transition and Clearance Activity of Microglia in Alzheimer's Disease","Lau SF, Chen C, Fu WY, Qu JY, Cheung TH, Fu AKY, Ip NY.","Cell Rep. 2020 Apr 21;31(3):107530. doi: 10.1016/j.celrep.2020.107530.","Lau SF","Cell Rep","2020","2020/04/23","","","10.1016/j.celrep.2020.107530"
"37833764","Chronic neuroinflammation during aging leads to cholinergic neurodegeneration in the mouse medial septum","Gamage R, Rossetti I, Niedermayer G, Münch G, Buskila Y, Gyengesi E.","J Neuroinflammation. 2023 Oct 13;20(1):235. doi: 10.1186/s12974-023-02897-5.","Gamage R","J Neuroinflammation","2023","2023/10/14","PMC10576363","","10.1186/s12974-023-02897-5"
"37907966","Human isogenic cells of the neurovascular unit exert transcriptomic cell type-specific effects on a blood-brain barrier in vitro model of late-onset Alzheimer disease","Haferkamp U, Hartmann C, Abid CL, Brachner A, Höchner A, Gerhartl A, Harwardt B, Leckzik S, Leu J, Metzger M, Nastainczyk-Wulf M, Neuhaus W, Oerter S, Pless O, Rujescu D, Jung M, Appelt-Menzel A.","Fluids Barriers CNS. 2023 Oct 31;20(1):78. doi: 10.1186/s12987-023-00471-y.","Haferkamp U","Fluids Barriers CNS","2023","2023/11/01","PMC10617216","","10.1186/s12987-023-00471-y"
"39068182","Elucidating Microglial Heterogeneity and Functions in Alzheimer's Disease Using Single-cell Analysis and Convolutional Neural Network Disease Model Construction","Wu X, Liu M, Zhang X, Pan X, Cui X, Jin J, Sun H, Xiao C, Tong X, Ren L, Wang Y, Cao X.","Sci Rep. 2024 Jul 27;14(1):17271. doi: 10.1038/s41598-024-67537-1.","Wu X","Sci Rep","2024","2024/07/27","PMC11283484","","10.1038/s41598-024-67537-1"
"40943076","Dynamic Intercellular Networks in the CNS: Mechanisms of Crosstalk from Homeostasis to Neurodegeneration","Zheng Y, Huang R, Pan J.","Int J Mol Sci. 2025 Aug 22;26(17):8155. doi: 10.3390/ijms26178155.","Zheng Y","Int J Mol Sci","2025","2025/09/13","PMC12428373","","10.3390/ijms26178155"
"34040149","NEBULA is a fast negative binomial mixed model for differential or co-expression analysis of large-scale multi-subject single-cell data","He L, Davila-Velderrain J, Sumida TS, Hafler DA, Kellis M, Kulminski AM.","Commun Biol. 2021 May 26;4(1):629. doi: 10.1038/s42003-021-02146-6.","He L","Commun Biol","2021","2021/05/27","PMC8155058","","10.1038/s42003-021-02146-6"
"32726626","In Vivo Chimeric Alzheimer's Disease Modeling of Apolipoprotein E4 Toxicity in Human Neurons","Najm R, Zalocusky KA, Zilberter M, Yoon SY, Hao Y, Koutsodendris N, Nelson M, Rao A, Taubes A, Jones EA, Huang Y.","Cell Rep. 2020 Jul 28;32(4):107962. doi: 10.1016/j.celrep.2020.107962.","Najm R","Cell Rep","2020","2020/07/30","PMC7430173","NIHMS1617643","10.1016/j.celrep.2020.107962"
"38705533","Hiding in plain sight: Do recruited dendritic cells surround amyloid plaques in Alzheimer's disease?","Nelson RB, Rose KN, Menniti FS, Zorn SH.","Biochem Pharmacol. 2024 Oct;228:116258. doi: 10.1016/j.bcp.2024.116258. Epub 2024 May 3.","Nelson RB","Biochem Pharmacol","2024","2024/05/05","","","10.1016/j.bcp.2024.116258"
"39987247","Fokker-Planck diffusion maps of microglial transcriptomes reveal radial differentiation into substates associated with Alzheimer's pathology","Baumgartner A, Robinson M, Ertekin-Taner N, Golde TE, Jaydev S, Huang S, Hadlock J, Funk C.","Commun Biol. 2025 Feb 22;8(1):279. doi: 10.1038/s42003-025-07594-y.","Baumgartner A","Commun Biol","2025","2025/02/22","PMC11846988","","10.1038/s42003-025-07594-y"
"18800168","Abeta mediated diminution of MTT reduction--an artefact of single cell culture?","Rönicke R, Klemm A, Meinhardt J, Schröder UH, Fändrich M, Reymann KG.","PLoS One. 2008 Sep 18;3(9):e3236. doi: 10.1371/journal.pone.0003236.","Rönicke R","PLoS One","2008","2008/09/19","PMC2529401","","10.1371/journal.pone.0003236"
"29207277","Laser-captured microglia in the Alzheimer's and Parkinson's brain reveal unique regional expression profiles and suggest a potential role for hepatitis B in the Alzheimer's brain","Mastroeni D, Nolz J, Sekar S, Delvaux E, Serrano G, Cuyugan L, Liang WS, Beach TG, Rogers J, Coleman PD.","Neurobiol Aging. 2018 Mar;63:12-21. doi: 10.1016/j.neurobiolaging.2017.10.019. Epub 2017 Nov 1.","Mastroeni D","Neurobiol Aging","2018","2017/12/06","PMC6686891","NIHMS1034936","10.1016/j.neurobiolaging.2017.10.019"
"29416036","A transcriptomic atlas of aged human microglia","Olah M, Patrick E, Villani AC, Xu J, White CC, Ryan KJ, Piehowski P, Kapasi A, Nejad P, Cimpean M, Connor S, Yung CJ, Frangieh M, McHenry A, Elyaman W, Petyuk V, Schneider JA, Bennett DA, De Jager PL, Bradshaw EM.","Nat Commun. 2018 Feb 7;9(1):539. doi: 10.1038/s41467-018-02926-5.","Olah M","Nat Commun","2018","2018/02/09","PMC5803269","","10.1038/s41467-018-02926-5"
"33432017","Combinatorial analyses reveal cellular composition changes have different impacts on transcriptomic changes of cell type specific genes in Alzheimer's Disease","Johnson TS, Xiang S, Dong T, Huang Z, Cheng M, Wang T, Yang K, Ni D, Huang K, Zhang J.","Sci Rep. 2021 Jan 11;11(1):353. doi: 10.1038/s41598-020-79740-x.","Johnson TS","Sci Rep","2021","2021/01/12","PMC7801680","","10.1038/s41598-020-79740-x"
"35787714","Repopulated microglia induce expression of Cxcl13 with differential changes in Tau phosphorylation but do not impact amyloid pathology","Karaahmet B, Le L, Mendes MS, Majewska AK, O'Banion MK.","J Neuroinflammation. 2022 Jul 4;19(1):173. doi: 10.1186/s12974-022-02532-9.","Karaahmet B","J Neuroinflammation","2022","2022/07/05","PMC9252071","","10.1186/s12974-022-02532-9"
"31399126","A single-nuclei RNA sequencing study of Mendelian and sporadic AD in the human brain","Del-Aguila JL, Li Z, Dube U, Mihindukulasuriya KA, Budde JP, Fernandez MV, Ibanez L, Bradley J, Wang F, Bergmann K, Davenport R, Morris JC, Holtzman DM, Perrin RJ, Benitez BA, Dougherty J, Cruchaga C, Harari O.","Alzheimers Res Ther. 2019 Aug 9;11(1):71. doi: 10.1186/s13195-019-0524-x.","Del-Aguila JL","Alzheimers Res Ther","2019","2019/08/11","PMC6689177","","10.1186/s13195-019-0524-x"
"30983036","MIC-MAC: An automated pipeline for high-throughput characterization and classification of three-dimensional microglia morphologies in mouse and human postmortem brain samples","Salamanca L, Mechawar N, Murai KK, Balling R, Bouvier DS, Skupin A.","Glia. 2019 Aug;67(8):1496-1509. doi: 10.1002/glia.23623. Epub 2019 Apr 14.","Salamanca L","Glia","2019","2019/04/16","PMC6617786","","10.1002/glia.23623"
"29346778","Diverse Brain Myeloid Expression Profiles Reveal Distinct Microglial Activation States and Aspects of Alzheimer's Disease Not Evident in Mouse Models","Friedman BA, Srinivasan K, Ayalon G, Meilandt WJ, Lin H, Huntley MA, Cao Y, Lee SH, Haddick PCG, Ngu H, Modrusan Z, Larson JL, Kaminker JS, van der Brug MP, Hansen DV.","Cell Rep. 2018 Jan 16;22(3):832-847. doi: 10.1016/j.celrep.2017.12.066.","Friedman BA","Cell Rep","2018","2018/01/19","","","10.1016/j.celrep.2017.12.066"
"36153535","Comparative analysis of transcriptome remodeling in plaque-associated and plaque-distant microglia during amyloid-β pathology progression in mice","Hemonnot-Girard AL, Meersseman C, Pastore M, Garcia V, Linck N, Rey C, Chebbi A, Jeanneteau F, Ginsberg SD, Lachuer J, Reynes C, Rassendren F, Hirbec H.","J Neuroinflammation. 2022 Sep 24;19(1):234. doi: 10.1186/s12974-022-02581-0.","Hemonnot-Girard AL","J Neuroinflammation","2022","2022/09/24","PMC9508749","","10.1186/s12974-022-02581-0"
"39684582","Morphometric Similarity Patterning of Amyloid-β and Tau Proteins Correlates with Transcriptomics in the Alzheimer's Disease Continuum","Brusini L, Dolci G, Pini L, Cruciani F, Pizzagalli F, Provero P, Menegaz G, Boscolo Galazzo I; Alzheimer’s Disease Neuroimaging Initiative.","Int J Mol Sci. 2024 Nov 29;25(23):12871. doi: 10.3390/ijms252312871.","Brusini L","Int J Mol Sci","2024","2024/12/17","PMC11641379","","10.3390/ijms252312871"
"35459147","Synthetic amyloid beta does not induce a robust transcriptional response in innate immune cell culture systems","Quiroga IY, Cruikshank AE, Bond ML, Reed KSM, Evangelista BA, Tseng JH, Ragusa JV, Meeker RB, Won H, Cohen S, Cohen TJ, Phanstiel DH.","J Neuroinflammation. 2022 Apr 23;19(1):99. doi: 10.1186/s12974-022-02459-1.","Quiroga IY","J Neuroinflammation","2022","2022/04/23","PMC9034485","","10.1186/s12974-022-02459-1"
"38608739","Dynamic microglia alterations associate with hippocampal network impairments: A turning point in amyloid pathology progression","Pizzirusso G, Preka E, Goikolea J, Aguilar-Ruiz C, Rodriguez-Rodriguez P, Vazquez-Cabrera G, Laterza S, Latorre-Leal M, Eroli F, Blomgren K, Maioli S, Nilsson P, Fragkopoulou A, Fisahn A, Arroyo-García LE.","Brain Behav Immun. 2024 Jul;119:286-300. doi: 10.1016/j.bbi.2024.04.009. Epub 2024 Apr 10.","Pizzirusso G","Brain Behav Immun","2024","2024/04/12","","","10.1016/j.bbi.2024.04.009"
"39741000","Acute Communication Between Microglia and Nonparenchymal Immune Cells in the Anti-Aβ Antibody-Injected Cortex","Foley KE, Weekman EM, Krick KE, Johnson SN, Sudduth TL, Wilcock DM.","J Neurosci. 2025 Jan 29;45(5):e1456242024. doi: 10.1523/JNEUROSCI.1456-24.2024.","Foley KE","J Neurosci","2025","2024/12/31","PMC11780351","","10.1523/JNEUROSCI.1456-24.2024"
"31915256","Longitudinal Basal Forebrain Degeneration Interacts with TREM2/C3 Biomarkers of Inflammation in Presymptomatic Alzheimer's Disease","Schmitz TW, Soreq H, Poirier J, Spreng RN.","J Neurosci. 2020 Feb 26;40(9):1931-1942. doi: 10.1523/JNEUROSCI.1184-19.2019. Epub 2020 Jan 8.","Schmitz TW","J Neurosci","2020","2020/01/10","PMC7046458","","10.1523/JNEUROSCI.1184-19.2019"
"33198789","TREM2 Alzheimer's variant R47H causes similar transcriptional dysregulation to knockout, yet only subtle functional phenotypes in human iPSC-derived macrophages","Hall-Roberts H, Agarwal D, Obst J, Smith TB, Monzón-Sandoval J, Di Daniel E, Webber C, James WS, Mead E, Davis JB, Cowley SA.","Alzheimers Res Ther. 2020 Nov 16;12(1):151. doi: 10.1186/s13195-020-00709-z.","Hall-Roberts H","Alzheimers Res Ther","2020","2020/11/17","PMC7667762","","10.1186/s13195-020-00709-z"
"36611872","Beneficial Effect of ACI-24 Vaccination on Aβ Plaque Pathology and Microglial Phenotypes in an Amyloidosis Mouse Model","Rudan Njavro J, Vukicevic M, Fiorini E, Dinkel L, Müller SA, Berghofer A, Bordier C, Kozlov S, Halle A, Buschmann K, Capell A, Giudici C, Willem M, Feederle R, Lichtenthaler SF, Babolin C, Montanari P, Pfeifer A, Kosco-Vilbois M, Tahirovic S.","Cells. 2022 Dec 24;12(1):79. doi: 10.3390/cells12010079.","Rudan Njavro J","Cells","2022","2023/01/08","PMC9818422","","10.3390/cells12010079"
"34400772","The acute phase protein lactoferrin is a key feature of Alzheimer's disease and predictor of Aβ burden through induction of APP amyloidogenic processing","Tsatsanis A, McCorkindale AN, Wong BX, Patrick E, Ryan TM, Evans RW, Bush AI, Sutherland GT, Sivaprasadarao A, Guennewig B, Duce JA.","Mol Psychiatry. 2021 Oct;26(10):5516-5531. doi: 10.1038/s41380-021-01248-1. Epub 2021 Aug 16.","Tsatsanis A","Mol Psychiatry","2021","2021/08/17","PMC8758478","","10.1038/s41380-021-01248-1"
"34463402","An early proinflammatory transcriptional response to tau pathology is age-specific and foreshadows reduced tau burden","Rasmussen J, Ewing AD, Bodea LG, Bodea GO, Gearing M, Faulkner GJ.","Brain Pathol. 2022 May;32(3):e13018. doi: 10.1111/bpa.13018. Epub 2021 Aug 31.","Rasmussen J","Brain Pathol","2022","2021/08/31","PMC9048516","","10.1111/bpa.13018"
"38705540","Dl-3-n-butylphthalide promotes microglial phagocytosis and inhibits microglial inflammation via regulating AGE-RAGE pathway in APP/PS1 mice","Lu J, Zhang J, Wang X, Yuan F, Xin B, Li J, Yang Q, Li X, Zhang J, Wang X, Fu J, Guo C.","Brain Res Bull. 2024 Jun 15;212:110969. doi: 10.1016/j.brainresbull.2024.110969. Epub 2024 May 4.","Lu J","Brain Res Bull","2024","2024/05/05","","","10.1016/j.brainresbull.2024.110969"
"32001329","Region-specific glial homeostatic signature in prion diseases is replaced by a uniform neuroinflammation signature, common for brain regions and prion strains with different cell tropism","Makarava N, Chang JC, Molesworth K, Baskakov IV.","Neurobiol Dis. 2020 Apr;137:104783. doi: 10.1016/j.nbd.2020.104783. Epub 2020 Jan 27.","Makarava N","Neurobiol Dis","2020","2020/02/01","PMC7052953","NIHMS1556888","10.1016/j.nbd.2020.104783"
"28612290","Deficiency of TYROBP, an adapter protein for TREM2 and CR3 receptors, is neuroprotective in a mouse model of early Alzheimer's pathology","Haure-Mirande JV, Audrain M, Fanutza T, Kim SH, Klein WL, Glabe C, Readhead B, Dudley JT, Blitzer RD, Wang M, Zhang B, Schadt EE, Gandy S, Ehrlich ME.","Acta Neuropathol. 2017 Nov;134(5):769-788. doi: 10.1007/s00401-017-1737-3. Epub 2017 Jun 13.","Haure-Mirande JV","Acta Neuropathol","2017","2017/06/15","PMC5645450","","10.1007/s00401-017-1737-3"
"30558641","Genome-wide RNAseq study of the molecular mechanisms underlying microglia activation in response to pathological tau perturbation in the rTg4510 tau transgenic animal model","Wang H, Li Y, Ryder JW, Hole JT, Ebert PJ, Airey DC, Qian HR, Logsdon B, Fisher A, Ahmed Z, Murray TK, Cavallini A, Bose S, Eastwood BJ, Collier DA, Dage JL, Miller BB, Merchant KM, O'Neill MJ, Demattos RB.","Mol Neurodegener. 2018 Dec 17;13(1):65. doi: 10.1186/s13024-018-0296-y.","Wang H","Mol Neurodegener","2018","2018/12/19","PMC6296031","","10.1186/s13024-018-0296-y"
"39753747","A subcellular sampling instrument allows spatial resolution of amyloid deposit-derived organelle-specific effects in microglia","Subirana Slotos R, Nguyen TT, Fiska L, Friedland K, Endres K.","Commun Biol. 2025 Jan 3;8(1):3. doi: 10.1038/s42003-024-07405-w.","Subirana Slotos R","Commun Biol","2025","2025/01/03","PMC11699115","","10.1038/s42003-024-07405-w"
"28485733","Maternal immune activation results in complex microglial transcriptome signature in the adult offspring that is reversed by minocycline treatment","Mattei D, Ivanov A, Ferrai C, Jordan P, Guneykaya D, Buonfiglioli A, Schaafsma W, Przanowski P, Deuther-Conrad W, Brust P, Hesse S, Patt M, Sabri O, Ross TL, Eggen BJL, Boddeke EWGM, Kaminska B, Beule D, Pombo A, Kettenmann H, Wolf SA.","Transl Psychiatry. 2017 May 9;7(5):e1120. doi: 10.1038/tp.2017.80.","Mattei D","Transl Psychiatry","2017","2017/05/10","PMC5534948","","10.1038/tp.2017.80"
