PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28648148","Debt Counselling for Depression in Primary Care: an adaptive randomised controlled pilot trial (DeCoDer study)","Gabbay MB, Ring A, Byng R, Anderson P, Taylor RS, Matthews C, Harris T, Berry V, Byrne P, Carter E, Clarke P, Cocking L, Edwards S, Emsley R, Fornasiero M, Frith L, Harris S, Huxley P, Jones S, Kinderman P, King M, Kosnes L, Marshall D, Mercer D, May C, Nolan D, Phillips C, Rawcliffe T, Sardani AV, Shaw E, Thompson S, Vickery J, Wainman B, Warner M.","Health Technol Assess. 2017 Jun;21(35):1-164. doi: 10.3310/hta21350.","Gabbay MB","Health Technol Assess","2017","2017/06/27","PMC5502372","","10.3310/hta21350"
"26826633","Drug-induced long QT syndrome increases the risk of drowning","Vincenzi FF.","Med Hypotheses. 2016 Feb;87:11-3. doi: 10.1016/j.mehy.2015.12.015. Epub 2015 Dec 17.","Vincenzi FF","Med Hypotheses","2016","2016/01/31","","","10.1016/j.mehy.2015.12.015"
"25660082","All-cause, drug-related, and HIV-related mortality risk by trajectories of jail incarceration and homelessness among adults in New York City","Lim S, Harris TG, Nash D, Lennon MC, Thorpe LE.","Am J Epidemiol. 2015 Feb 15;181(4):261-70. doi: 10.1093/aje/kwu313. Epub 2015 Feb 5.","Lim S","Am J Epidemiol","2015","2015/02/10","PMC6272821","","10.1093/aje/kwu313"
"24200416","Association between cannabis use, psychosis, and schizotypal personality disorder: findings from the National Epidemiologic Survey on Alcohol and Related Conditions","Davis GP, Compton MT, Wang S, Levin FR, Blanco C.","Schizophr Res. 2013 Dec;151(1-3):197-202. doi: 10.1016/j.schres.2013.10.018. Epub 2013 Nov 5.","Davis GP","Schizophr Res","2013","2013/11/09","PMC3877688","NIHMS534094","10.1016/j.schres.2013.10.018"
"33544834","Gender-sexuality alliance membership and activities: associations with students' comfort, confidence and awareness regarding substance use resources","Murchison GR, Rosenbach SB, Poteat VP, Yoshikawa H, Calzo JP.","Health Educ Res. 2021 Jul 12;36(3):295-308. doi: 10.1093/her/cyab007.","Murchison GR","Health Educ Res","2021","2021/02/05","PMC8487662","","10.1093/her/cyab007"
"26026598","Young adolescents' perceived activity space risk, peer networks, and substance use","Mason M, Mennis J, Way T, Light J, Rusby J, Westling E, Crewe S, Flay B, Campbell L, Zaharakis N, McHenry C.","Health Place. 2015 Jul;34:143-9. doi: 10.1016/j.healthplace.2015.04.005. Epub 2015 May 28.","Mason M","Health Place","2015","2015/06/01","PMC4503211","NIHMS695368","10.1016/j.healthplace.2015.04.005"
"24619597","Intellectual, neurocognitive, and academic achievement in abstinent adolescents with cannabis use disorder","Hooper SR, Woolley D, De Bellis MD.","Psychopharmacology (Berl). 2014 Apr;231(8):1467-77. doi: 10.1007/s00213-014-3463-z. Epub 2014 Mar 12.","Hooper SR","Psychopharmacology (Berl)","2014","2014/03/13","PMC3969383","NIHMS558970","10.1007/s00213-014-3463-z"
"28107391","Recreational Drug Use among Chinese MSM and Transgender Individuals: Results from a National Online Cross-Sectional Study","Zhao P, Tang S, Wang C, Zhang Y, Best J, Tangthanasup TM, Huang S, Yang B, Wei C, Tucker JD, Tang W.","PLoS One. 2017 Jan 20;12(1):e0170024. doi: 10.1371/journal.pone.0170024. eCollection 2017.","Zhao P","PLoS One","2017","2017/01/21","PMC5249205","","10.1371/journal.pone.0170024"
"36624391","Tobacco, alcohol, cannabis, and illicit drug use and their association with CD4/CD8 cell count ratio in people with controlled HIV: a cross-sectional study (ANRS CO3 AQUIVIH-NA-QuAliV)","Devos S, Bonnet F, Hessamfar M, Neau D, Vareil MO, Leleux O, Cazanave C, Rouanes N, Duffau P, Lazaro E, Dabis F, Wittkop L, Barger D; ANRS CO3-AQUIVIH-NA-QuAliV.","BMC Infect Dis. 2023 Jan 9;23(1):16. doi: 10.1186/s12879-022-07963-6.","Devos S","BMC Infect Dis","2023","2023/01/09","PMC9830769","","10.1186/s12879-022-07963-6"
"25935830","Study protocol: a stepped wedge cluster randomised controlled trial of a healthy lifestyle intervention for people attending residential substance abuse treatment","Kelly PJ, Baker AL, Deane FP, Callister R, Collins CE, Oldmeadow C, Attia JR, Townsend CJ, Ingram I, Byrne G, Keane CA.","BMC Public Health. 2015 May 3;15:465. doi: 10.1186/s12889-015-1729-y.","Kelly PJ","BMC Public Health","2015","2015/05/04","PMC4433090","","10.1186/s12889-015-1729-y"
"28654823","Supporting the role of community members employed as research staff: Perspectives of community researchers working in addiction research","True G, Alexander LB, Fisher CB.","Soc Sci Med. 2017 Aug;187:67-75. doi: 10.1016/j.socscimed.2017.06.023. Epub 2017 Jun 20.","True G","Soc Sci Med","2017","2017/06/28","PMC5554448","NIHMS888020","10.1016/j.socscimed.2017.06.023"
"37866442","""If you're strung out and female, they will take advantage of you"": A qualitative study exploring drug use and substance use service experiences among women in Boston and San Francisco","Harris MTH, Laks J, Hurstak E, Jain JP, Lambert AM, Maschke AD, Bagley SM, Farley J, Coffin PO, McMahan VM, Barrett C, Walley AY, Gunn CM.","J Subst Use Addict Treat. 2024 Feb;157:209190. doi: 10.1016/j.josat.2023.209190. Epub 2023 Oct 20.","Harris MTH","J Subst Use Addict Treat","2024","2023/10/22","PMC11040599","NIHMS1949991","10.1016/j.josat.2023.209190"
"28334805","Hair Testing for Drugs of Abuse and New Psychoactive Substances in a High-Risk Population","Salomone A, Palamar JJ, Gerace E, Di Corcia D, Vincenti M.","J Anal Toxicol. 2017 Jun 1;41(5):376-381. doi: 10.1093/jat/bkx020.","Salomone A","J Anal Toxicol","2017","2017/03/24","PMC5427665","","10.1093/jat/bkx020"
"27315522","Self-reported use of novel psychoactive substances among attendees of electronic dance music venues","Palamar JJ, Acosta P, Sherman S, Ompad DC, Cleland CM.","Am J Drug Alcohol Abuse. 2016 Nov;42(6):624-632. doi: 10.1080/00952990.2016.1181179. Epub 2016 Jun 17.","Palamar JJ","Am J Drug Alcohol Abuse","2016","2016/06/18","PMC5093056","NIHMS817770","10.1080/00952990.2016.1181179"
"27435166","Individual and population level impacts of illicit drug use, sexual risk behaviours on sexually transmitted infections among young Aboriginal and Torres Strait Islander people: results from the GOANNA survey","Wand H, Ward J, Bryant J, Delaney-Thiele D, Worth H, Pitts M, Kaldor JM.","BMC Public Health. 2016 Jul 19;16:600. doi: 10.1186/s12889-016-3195-6.","Wand H","BMC Public Health","2016","2016/07/21","PMC4950619","","10.1186/s12889-016-3195-6"
"27431042","The Effectiveness and Cost of Clinical Supervision for Motivational Interviewing: A Randomized Controlled Trial","Martino S, Paris M Jr, Añez L, Nich C, Canning-Ball M, Hunkele K, Olmstead TA, Carroll KM.","J Subst Abuse Treat. 2016 Sep;68:11-23. doi: 10.1016/j.jsat.2016.04.005. Epub 2016 May 8.","Martino S","J Subst Abuse Treat","2016","2016/07/20","PMC4955716","NIHMS785716","10.1016/j.jsat.2016.04.005"
"22683198","A feasibility study of motivational interviewing for health risk behaviors among Thai youth living with HIV","Rongkavilit C, Naar-King S, Koken JA, Bunupuradah T, Chen X, Saengcharnchai P, Panthong A, Parsons JT.","J Assoc Nurses AIDS Care. 2014 Jan-Feb;25(1):92-7. doi: 10.1016/j.jana.2012.02.008. Epub 2012 Jun 8.","Rongkavilit C","J Assoc Nurses AIDS Care","2014","2012/06/12","PMC3459291","NIHMS385065","10.1016/j.jana.2012.02.008"
"33589284","Psychological and professional impact of COVID-19 lockdown on French dermatologists: Data from a large survey","Misery L, Fluhr JW, Beylot-Barry M, Jouan N, Hamann P, Consoli SG, Schollhammer M, Charleux D, Bewley A, Rathod D.","Ann Dermatol Venereol. 2021 Jun;148(2):101-105. doi: 10.1016/j.annder.2021.01.004. Epub 2021 Jan 28.","Misery L","Ann Dermatol Venereol","2021","2021/02/16","PMC7843100","","10.1016/j.annder.2021.01.004"
"33909023","Association Between Gender-Affirming Surgeries and Mental Health Outcomes","Almazan AN, Keuroghlian AS.","JAMA Surg. 2021 Jul 1;156(7):611-618. doi: 10.1001/jamasurg.2021.0952.","Almazan AN","JAMA Surg","2021","2021/04/28","PMC8082431","","10.1001/jamasurg.2021.0952"
"27010541","The Perinatal Risk Index: Early Risks Experienced by Domestic Adoptees in the United States","Marceau K, De Araujo-Greecher M, Miller ES, Massey SH, Mayes LC, Ganiban JM, Reiss D, Shaw DS, Leve LD, Neiderhiser JM.","PLoS One. 2016 Mar 24;11(3):e0150486. doi: 10.1371/journal.pone.0150486. eCollection 2016.","Marceau K","PLoS One","2016","2016/03/25","PMC4807102","","10.1371/journal.pone.0150486"
"26787430","Oxytocin receptor gene variation predicts subjective responses to MDMA","Bershad AK, Weafer JJ, Kirkpatrick MG, Wardle MC, Miller MA, de Wit H.","Soc Neurosci. 2016 Dec;11(6):592-9. doi: 10.1080/17470919.2016.1143026. Epub 2016 Feb 17.","Bershad AK","Soc Neurosci","2016","2016/01/21","PMC4988944","NIHMS771975","10.1080/17470919.2016.1143026"
"25510264","A longitudinal study of the association of adolescent polydrug use, alcohol use and high school non-completion","Kelly AB, Evans-Whipp TJ, Smith R, Chan GC, Toumbourou JW, Patton GC, Hemphill SA, Hall WD, Catalano RF.","Addiction. 2015 Apr;110(4):627-35. doi: 10.1111/add.12829. Epub 2015 Jan 26.","Kelly AB","Addiction","2015","2014/12/17","PMC4361375","NIHMS649424","10.1111/add.12829"
"25491443","Predictors of Sexual Activity in Haitian-American Adolescents","Dévieux JG, Jean-Gilles M, Frankel A, Attonito J, Saxena A, Rosenberg R.","J Immigr Minor Health. 2016 Feb;18(1):161-72. doi: 10.1007/s10903-014-0148-y.","Dévieux JG","J Immigr Minor Health","2016","2014/12/11","PMC4824621","NIHMS648255","10.1007/s10903-014-0148-y"
"33492198","""Violence and love and drugs…it all goes hand in hand"": A mixed methods analysis of the substance abuse, violence, and HIV/AIDS syndemic among women who use methamphetamine","Stockman JK, Syvertsen JL, Hayashi HD, Ludwig-Barron N, Tsuyuki K, Morris MD, Palinkas LA.","Subst Abus. 2021;42(4):821-831. doi: 10.1080/08897077.2020.1865242. Epub 2021 Jan 25.","Stockman JK","Subst Abus","2021","2021/01/25","PMC8442613","NIHMS1687356","10.1080/08897077.2020.1865242"
"28511033","Comparing adult cannabis treatment-seekers enrolled in a clinical trial with national samples of cannabis users in the United States","McClure EA, King JS, Wahle A, Matthews AG, Sonne SC, Lofwall MR, McRae-Clark AL, Ghitza UE, Martinez M, Cloud K, Virk HS, Gray KM.","Drug Alcohol Depend. 2017 Jul 1;176:14-20. doi: 10.1016/j.drugalcdep.2017.02.024. Epub 2017 May 10.","McClure EA","Drug Alcohol Depend","2017","2017/05/17","PMC5587128","NIHMS901890","10.1016/j.drugalcdep.2017.02.024"
"25785806","Influence of mother-daughter attachment on substance use: a longitudinal study of a Latina community-based sample","De La Rosa M, Huang H, Rojas P, Dillon FR, Lopez-Quintero C, Li T, Ravelo GJ.","J Stud Alcohol Drugs. 2015 Mar;76(2):307-16. doi: 10.15288/jsad.2015.76.307.","De La Rosa M","J Stud Alcohol Drugs","2015","2015/03/19","PMC5374481","","10.15288/jsad.2015.76.307"
"27001255","An evaluation of factors associated with sexual risk taking among Black men who have sex with men: a comparison of younger and older populations","Maksut JL, Eaton LA, Siembida EJ, Driffin DD, Baldwin R.","J Behav Med. 2016 Aug;39(4):665-74. doi: 10.1007/s10865-016-9734-x. Epub 2016 Mar 21.","Maksut JL","J Behav Med","2016","2016/03/23","PMC4945457","NIHMS771519","10.1007/s10865-016-9734-x"
"26280812","The Tsimane' Amazonian Panel Study (TAPS): Nine years (2002-2010) of annual data available to the public","Leonard WR, Reyes-García V, Tanner S, Rosinger A, Schultz A, Vadez V, Zhang R, Godoy R.","Econ Hum Biol. 2015 Dec;19:51-61. doi: 10.1016/j.ehb.2015.07.004. Epub 2015 Aug 2.","Leonard WR","Econ Hum Biol","2015","2015/08/18","PMC5023044","EMS69864","10.1016/j.ehb.2015.07.004"
"24325326","The role of at-risk alcohol/drug use and treatment in appointment attendance and virologic suppression among HIV(+) African Americans","Howe CJ, Cole SR, Napravnik S, Kaufman JS, Adimora AA, Elston B, Eron JJ Jr, Mugavero MJ.","AIDS Res Hum Retroviruses. 2014 Mar;30(3):233-40. doi: 10.1089/AID.2013.0163. Epub 2014 Jan 20.","Howe CJ","AIDS Res Hum Retroviruses","2014","2013/12/12","PMC3938941","","10.1089/AID.2013.0163"
"24272070","Intergenerational sex as a risk factor for HIV among young men who have sex with men: a scoping review","Anema A, Marshall BD, Stevenson B, Gurm J, Montaner G, Small W, Roth EA, Lima VD, Montaner JS, Moore D, Hogg RS.","Curr HIV/AIDS Rep. 2013 Dec;10(4):398-407. doi: 10.1007/s11904-013-0187-3.","Anema A","Curr HIV/AIDS Rep","2013","2013/11/26","PMC4727934","NIHMS747203","10.1007/s11904-013-0187-3"
"23266754","Using multiple cause-of-death data to improve surveillance of drug-related mortality","Nordstrom DL, Yokoi-Shelton ML, Zosel A.","J Public Health Manag Pract. 2013 Sep-Oct;19(5):402-11. doi: 10.1097/PHH.0b013e318271c622.","Nordstrom DL","J Public Health Manag Pract","2013","2012/12/26","PMC4594873","NIHMS564609","10.1097/PHH.0b013e318271c622"
"27237187","Provider perceptions of the value of same-day, electronic patient-reported measures for use in clinical HIV care","Fredericksen RJ, Tufano J, Ralston J, McReynolds J, Stewart M, Lober WB, Mayer KH, Mathews WC, Mugavero MJ, Crane PK, Crane HM.","AIDS Care. 2016 Nov;28(11):1428-33. doi: 10.1080/09540121.2016.1189501. Epub 2016 May 29.","Fredericksen RJ","AIDS Care","2016","2016/05/31","PMC5310959","NIHMS831928","10.1080/09540121.2016.1189501"
"26712387","State variation in opioid and benzodiazepine prescriptions between independent and nonindependent advanced practice registered nurse prescribing states","Schirle L, McCabe BE.","Nurs Outlook. 2016 Jan-Feb;64(1):86-93. doi: 10.1016/j.outlook.2015.10.003. Epub 2015 Oct 22.","Schirle L","Nurs Outlook","2016","2015/12/30","PMC4754105","NIHMS746683","10.1016/j.outlook.2015.10.003"
"26370668","Assessment of exposure to sexually explicit materials and factors associated with exposure among preparatory school youths in Hawassa City, Southern Ethiopia: a cross-sectional institution based survey","Habesha T, Aderaw Z, Lakew S.","Reprod Health. 2015 Sep 14;12:86. doi: 10.1186/s12978-015-0068-x.","Habesha T","Reprod Health","2015","2015/09/16","PMC4570461","","10.1186/s12978-015-0068-x"
"25908322","Peak ages of risk for starting nonmedical use of prescription stimulants","Austic EA.","Drug Alcohol Depend. 2015 Jul 1;152:224-9. doi: 10.1016/j.drugalcdep.2015.03.034. Epub 2015 Apr 9.","Austic EA","Drug Alcohol Depend","2015","2015/04/25","PMC4458195","NIHMS683362","10.1016/j.drugalcdep.2015.03.034"
"25336067","Hepatitis C virus acquisition among Egyptians: analysis of a 10-year surveillance of acute hepatitis C","Mohsen A, Bernier A, LeFouler L, Delarocque-Astagneau E, El-Daly M, El-Kafrawy S, El-Mango S, Abdel-Hamid M, Gadallah M, Esmat G, Mohamed MK, Fontanet A.","Trop Med Int Health. 2015 Jan;20(1):89-97. doi: 10.1111/tmi.12410. Epub 2014 Oct 22.","Mohsen A","Trop Med Int Health","2015","2014/10/23","","","10.1111/tmi.12410"
"27039116","Substance Use Patterns Through Early Adulthood: Results for Youth With and Without Chronic Conditions","Wisk LE, Weitzman ER.","Am J Prev Med. 2016 Jul;51(1):33-45. doi: 10.1016/j.amepre.2016.01.029. Epub 2016 Mar 30.","Wisk LE","Am J Prev Med","2016","2016/04/04","PMC4914415","NIHMS772425","10.1016/j.amepre.2016.01.029"
"33759684","Discrimination and Substance Use: Examining the Moderating Role of Impulsivity among Racial-Ethnic Minority Adolescents","Riley TN, Clifton RL, Khazvand S, Zapolski TCB.","Subst Use Misuse. 2021;56(6):897-904. doi: 10.1080/10826084.2021.1899235. Epub 2021 Mar 24.","Riley TN","Subst Use Misuse","2021","2021/03/24","PMC8868491","NIHMS1779122","10.1080/10826084.2021.1899235"
"27027272","Treatment of Cannabis Use Disorder: Current Science and Future Outlook","Sherman BJ, McRae-Clark AL.","Pharmacotherapy. 2016 May;36(5):511-35. doi: 10.1002/phar.1747.","Sherman BJ","Pharmacotherapy","2016","2016/03/31","PMC4880536","NIHMS773738","10.1002/phar.1747"
"33499851","Association of PICK1 and BDNF variations with increased risk of methamphetamine dependence among Iranian population: a case-control study","Tajbakhsh A, Alimardani M, Asghari M, Abedini S, Saghafi Khadem S, Nesaei Bajestani A, Alipoor F, Alidoust M, Savardashtaki A, Hashemian P, Pasdar A.","BMC Med Genomics. 2021 Jan 26;14(1):27. doi: 10.1186/s12920-021-00873-7.","Tajbakhsh A","BMC Med Genomics","2021","2021/01/27","PMC7836203","","10.1186/s12920-021-00873-7"
"25653113","Health-seeking behaviours by gender among adolescents in Soweto, South Africa","Otwombe K, Dietrich J, Laher F, Hornschuh S, Nkala B, Chimoyi L, Kaida A, Gray GE, Miller CL.","Glob Health Action. 2015 Feb 2;8:25670. doi: 10.3402/gha.v8.25670. eCollection 2015.","Otwombe K","Glob Health Action","2015","2015/02/06","PMC4315777","","10.3402/gha.v8.25670"
"24807702","Modeling minority stress effects on homelessness and health disparities among young men who have sex with men","Bruce D, Stall R, Fata A, Campbell RT.","J Urban Health. 2014 Jun;91(3):568-80. doi: 10.1007/s11524-014-9876-5.","Bruce D","J Urban Health","2014","2014/05/09","PMC4074331","","10.1007/s11524-014-9876-5"
"23955659","Whoonga: potential recreational use of HIV antiretroviral medication in South Africa","Grelotti DJ, Closson EF, Smit JA, Mabude Z, Matthews LT, Safren SA, Bangsberg DR, Mimiaga MJ.","AIDS Behav. 2014 Mar;18(3):511-8. doi: 10.1007/s10461-013-0575-0.","Grelotti DJ","AIDS Behav","2014","2013/08/20","PMC3926908","NIHMS516695","10.1007/s10461-013-0575-0"
"28599142","Opioid pharmacovigilance: A clinical-social history of the changes in opioid prescribing for patients with co-occurring chronic non-cancer pain and substance use","Knight KR, Kushel M, Chang JS, Zamora K, Ceasar R, Hurstak E, Miaskowski C.","Soc Sci Med. 2017 Aug;186:87-95. doi: 10.1016/j.socscimed.2017.05.043. Epub 2017 May 23.","Knight KR","Soc Sci Med","2017","2017/06/10","PMC5551446","NIHMS882925","10.1016/j.socscimed.2017.05.043"
"27094914","Improvements in HIV treatment outcomes among indigenous and non-indigenous people who use illicit drugs in a Canadian setting","Milloy MJ, King A, Kerr T, Adams E, Samji H, Guillemi S, Wood E, Montaner J.","J Int AIDS Soc. 2016 Apr 18;19(1):20617. doi: 10.7448/IAS.19.1.20617. eCollection 2016.","Milloy MJ","J Int AIDS Soc","2016","2016/04/21","PMC4837333","","10.7448/IAS.19.1.20617"
"23357743","Prescription opioid mortality trends in New York City, 1990-2006: examining the emergence of an epidemic","Cerdá M, Ransome Y, Keyes KM, Koenen KC, Tracy M, Tardiff KJ, Vlahov D, Galea S.","Drug Alcohol Depend. 2013 Sep 1;132(1-2):53-62. doi: 10.1016/j.drugalcdep.2012.12.027. Epub 2013 Jan 26.","Cerdá M","Drug Alcohol Depend","2013","2013/01/30","PMC3748247","NIHMS440471","10.1016/j.drugalcdep.2012.12.027"
