PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33709182","Financial judgment determination in adults with ADHD","Koerts J, Bangma DF, Fuermaier ABM, Mette C, Tucha L, Tucha O.","J Neural Transm (Vienna). 2021 Jul;128(7):969-979. doi: 10.1007/s00702-021-02323-1. Epub 2021 Mar 12.","Koerts J","J Neural Transm (Vienna)","2021","2021/03/12","PMC8295146","","10.1007/s00702-021-02323-1"
"30768393","Double-Blind, Sham-Controlled, Pilot Study of Trigeminal Nerve Stimulation for Attention-Deficit/Hyperactivity Disorder","McGough JJ, Sturm A, Cowen J, Tung K, Salgari GC, Leuchter AF, Cook IA, Sugar CA, Loo SK.","J Am Acad Child Adolesc Psychiatry. 2019 Apr;58(4):403-411.e3. doi: 10.1016/j.jaac.2018.11.013. Epub 2019 Jan 28.","McGough JJ","J Am Acad Child Adolesc Psychiatry","2019","2019/02/16","PMC6481187","NIHMS1519748","10.1016/j.jaac.2018.11.013"
"27992373","Sex chromosome abnormalities and psychiatric diseases","Zhang X, Yang J, Li Y, Ma X, Li R.","Oncotarget. 2017 Jan 17;8(3):3969-3979. doi: 10.18632/oncotarget.13962.","Zhang X","Oncotarget","2017","2016/12/20","PMC5354807","","10.18632/oncotarget.13962"
"33681905","Attention-deficit/hyperactivity disorder and brain metabolites from proton magnetic resonance spectroscopy: a systematic review and meta-analysis protocol","Vidor MV, Panzenhagen AC, Martins AR, Cupertino RB, Bandeira CE, Rohde LA, Rovaris DL, Bau CHD, Grevet EH.","Trends Psychiatry Psychother. 2021 Jan-Mar;43(1):1-8. doi: 10.47626/2237-6089-2019-0111.","Vidor MV","Trends Psychiatry Psychother","2021","2021/03/08","PMC7932040","","10.47626/2237-6089-2019-0111"
"26731445","Absence of evidence for increase in risk for autism or attention-deficit hyperactivity disorder following antidepressant exposure during pregnancy: a replication study","Castro VM, Kong SW, Clements CC, Brady R, Kaimal AJ, Doyle AE, Robinson EB, Churchill SE, Kohane IS, Perlis RH.","Transl Psychiatry. 2016 Jan 5;6(1):e708. doi: 10.1038/tp.2015.190.","Castro VM","Transl Psychiatry","2016","2016/01/06","PMC5068870","","10.1038/tp.2015.190"
"26608309","Methylphenidate for attention-deficit/hyperactivity disorder in children and adolescents: Cochrane systematic review with meta-analyses and trial sequential analyses of randomised clinical trials","Storebø OJ, Krogh HB, Ramstad E, Moreira-Maia CR, Holmskov M, Skoog M, Nilausen TD, Magnusson FL, Zwi M, Gillies D, Rosendal S, Groth C, Rasmussen KB, Gauci D, Kirubakaran R, Forsbøl B, Simonsen E, Gluud C.","BMJ. 2015 Nov 25;351:h5203. doi: 10.1136/bmj.h5203.","Storebø OJ","BMJ","2015","2015/11/27","PMC4659414","","10.1136/bmj.h5203"
"26459647","Outpatient Visits and Medication Prescribing for US Children With Mental Health Conditions","Anderson LE, Chen ML, Perrin JM, Van Cleave J.","Pediatrics. 2015 Nov;136(5):e1178-85. doi: 10.1542/peds.2015-0807. Epub 2015 Oct 12.","Anderson LE","Pediatrics","2015","2015/10/14","PMC4621795","","10.1542/peds.2015-0807"
"33600197","Motivational interviewing plus behavioral activation for alcohol misuse in college students with ADHD","Meinzer MC, Oddo LE, Vasko JM, Murphy JG, Iwamoto D, Lejuez CW, Chronis-Tuscano A.","Psychol Addict Behav. 2021 Nov;35(7):803-816. doi: 10.1037/adb0000663. Epub 2021 Feb 18.","Meinzer MC","Psychol Addict Behav","2021","2021/02/18","PMC8371056","NIHMS1656703","10.1037/adb0000663"
"23560600","A systematic review of combination therapy with stimulants and atomoxetine for attention-deficit/hyperactivity disorder, including patient characteristics, treatment strategies, effectiveness, and tolerability","Treuer T, Gau SS, Méndez L, Montgomery W, Monk JA, Altin M, Wu S, Lin CC, Dueñas HJ.","J Child Adolesc Psychopharmacol. 2013 Apr;23(3):179-93. doi: 10.1089/cap.2012.0093. Epub 2013 Apr 6.","Treuer T","J Child Adolesc Psychopharmacol","2013","2013/04/09","PMC3696926","","10.1089/cap.2012.0093"
"29694241","A 1.5-Year Follow-Up of Parent Training and Atomoxetine for Attention-Deficit/Hyperactivity Disorder Symptoms and Noncompliant/Disruptive Behavior in Autism","Arnold LE, Ober N, Aman MG, Handen B, Smith T, Pan X, Hyman SL, Hollway J, Lecavalier L, Page K, Rice R Jr.","J Child Adolesc Psychopharmacol. 2018 Jun;28(5):322-330. doi: 10.1089/cap.2017.0134. Epub 2018 Apr 25.","Arnold LE","J Child Adolesc Psychopharmacol","2018","2018/04/26","PMC5994674","","10.1089/cap.2017.0134"
"23664821","Neural structures underlying set-shifting: roles of medial prefrontal cortex and anterior cingulate cortex","Bissonette GB, Powell EM, Roesch MR.","Behav Brain Res. 2013 Aug 1;250:91-101. doi: 10.1016/j.bbr.2013.04.037. Epub 2013 May 9.","Bissonette GB","Behav Brain Res","2013","2013/05/14","PMC3708542","NIHMS478377","10.1016/j.bbr.2013.04.037"
"27254416","Validation of the French Version of Conners' Parent Rating Scale Revised, Short Version: Factorial Structure and Reliability","Fumeaux P, Mercier C, Roche S, Iwaz J, Bader M, Stéphan P, Ecochard R, Revol O.","Can J Psychiatry. 2016 Apr;61(4):236-42. doi: 10.1177/0706743716635549.","Fumeaux P","Can J Psychiatry","2016","2016/06/03","PMC4794960","","10.1177/0706743716635549"
"26744315","First-Year GPA and Academic Service Use Among College Students With and Without ADHD","Gormley MJ, DuPaul GJ, Weyandt LL, Anastopoulos AD.","J Atten Disord. 2019 Dec;23(14):1766-1779. doi: 10.1177/1087054715623046. Epub 2016 Jan 7.","Gormley MJ","J Atten Disord","2019","2016/01/09","PMC6209537","NIHMS993483","10.1177/1087054715623046"
"29018894","Abstinence-induced withdrawal severity among adolescent smokers with and without ADHD: disentangling effects of nicotine and smoking reinstatement","Bidwell LC, Balestrieri SG, Colby SM, Knopik VS, Tidey JW.","Psychopharmacology (Berl). 2018 Jan;235(1):169-178. doi: 10.1007/s00213-017-4753-z. Epub 2017 Oct 10.","Bidwell LC","Psychopharmacology (Berl)","2018","2017/10/12","PMC6133294","NIHMS958823","10.1007/s00213-017-4753-z"
"29039979","Single-Dose Pharmacokinetics of HLD200, a Delayed-Release and Extended-Release Methylphenidate Formulation, in Healthy Adults and in Adolescents and Children with Attention-Deficit/Hyperactivity Disorder","Childress A, Mehrotra S, Gobburu J, McLean A, DeSousa NJ, Incledon B.","J Child Adolesc Psychopharmacol. 2018 Feb;28(1):10-18. doi: 10.1089/cap.2017.0044. Epub 2017 Oct 17.","Childress A","J Child Adolesc Psychopharmacol","2018","2017/10/18","PMC5771548","","10.1089/cap.2017.0044"
"27183299","Efficacy, Safety, and Tolerability of an Extended-Release Orally Disintegrating Methylphenidate Tablet in Children 6-12 Years of Age with Attention-Deficit/Hyperactivity Disorder in the Laboratory Classroom Setting","Childress AC, Kollins SH, Cutler AJ, Marraffino A, Sikes CR.","J Child Adolesc Psychopharmacol. 2017 Feb;27(1):66-74. doi: 10.1089/cap.2016.0002. Epub 2016 May 16.","Childress AC","J Child Adolesc Psychopharmacol","2017","2016/05/17","PMC5326982","","10.1089/cap.2016.0002"
"33837050","Temporally Specific Roles of Ventral Tegmental Area Projections to the Nucleus Accumbens and Prefrontal Cortex in Attention and Impulse Control","Flores-Dourojeanni JP, van Rijt C, van den Munkhof MH, Boekhoudt L, Luijendijk MCM, Vanderschuren LJMJ, Adan RAH.","J Neurosci. 2021 May 12;41(19):4293-4304. doi: 10.1523/JNEUROSCI.0477-20.2020. Epub 2021 Apr 9.","Flores-Dourojeanni JP","J Neurosci","2021","2021/04/10","PMC8143200","","10.1523/JNEUROSCI.0477-20.2020"
"33435512","Efficacy of Polyunsaturated Fatty Acids (PUFAs) on Impulsive Behaviours and Aggressiveness in Psychiatric Disorders","Bellino S, Bozzatello P, Badino C, Mantelli E, Rocca P.","Int J Mol Sci. 2021 Jan 9;22(2):620. doi: 10.3390/ijms22020620.","Bellino S","Int J Mol Sci","2021","2021/01/13","PMC7826871","","10.3390/ijms22020620"
"29335030","Preschool psychiatric disorders: homotypic and heterotypic continuity through middle childhood and early adolescence","Finsaas MC, Bufferd SJ, Dougherty LR, Carlson GA, Klein DN.","Psychol Med. 2018 Oct;48(13):2159-2168. doi: 10.1017/S0033291717003646. Epub 2018 Jan 16.","Finsaas MC","Psychol Med","2018","2018/01/17","PMC6047937","NIHMS931730","10.1017/S0033291717003646"
"29944175","Pharmacological treatment for attention deficit hyperactivity disorder (ADHD) in children with comorbid tic disorders","Osland ST, Steeves TD, Pringsheim T.","Cochrane Database Syst Rev. 2018 Jun 26;6(6):CD007990. doi: 10.1002/14651858.CD007990.pub3.","Osland ST","Cochrane Database Syst Rev","2018","2018/06/27","PMC6513283","","10.1002/14651858.CD007990.pub3"
"26868832","The interplay among temperament, neuropsychological abilities, and global functioning in young hyperactive/inattentive children","Healey DM, Rajendran K, O'Neill S, Gopin CB, Halperin JM.","Br J Dev Psychol. 2016 Sep;34(3):354-70. doi: 10.1111/bjdp.12134. Epub 2016 Feb 11.","Healey DM","Br J Dev Psychol","2016","2016/02/13","PMC4969189","NIHMS804384","10.1111/bjdp.12134"
"29276870","The long-term neurodevelopmental outcomes of infants born full-term with low birth weight","Tosun A, Gürbüz-Özgür B, Aksu H, Kaynak-Türkmen M.","Turk J Pediatr. 2017;59(2):169-176. doi: 10.24953/turkjped.2017.02.009.","Tosun A","Turk J Pediatr","2017","2017/12/26","","","10.24953/turkjped.2017.02.009"
"30256837","Common psychiatric and metabolic comorbidity of adult attention-deficit/hyperactivity disorder: A population-based cross-sectional study","Chen Q, Hartman CA, Haavik J, Harro J, Klungsøyr K, Hegvik TA, Wanders R, Ottosen C, Dalsgaard S, Faraone SV, Larsson H.","PLoS One. 2018 Sep 26;13(9):e0204516. doi: 10.1371/journal.pone.0204516. eCollection 2018.","Chen Q","PLoS One","2018","2018/09/27","PMC6157884","","10.1371/journal.pone.0204516"
"39425120","Improving cognitive function in Chinese children with ADHD and/or RD through computerized working memory training","Poon K, Ho MSH, Wang LC, Lee HM, Lau WKW, Chan WWL.","BMC Psychol. 2024 Oct 18;12(1):574. doi: 10.1186/s40359-024-02065-1.","Poon K","BMC Psychol","2024","2024/10/18","PMC11490009","","10.1186/s40359-024-02065-1"
"33771979","Polygenic risk scores for major psychiatric and neurodevelopmental disorders contribute to sleep disturbance in childhood: Adolescent Brain Cognitive Development (ABCD) Study","Ohi K, Ochi R, Noda Y, Wada M, Sugiyama S, Nishi A, Shioiri T, Mimura M, Nakajima S.","Transl Psychiatry. 2021 Mar 26;11(1):187. doi: 10.1038/s41398-021-01308-8.","Ohi K","Transl Psychiatry","2021","2021/03/27","PMC7997961","","10.1038/s41398-021-01308-8"
"23430161","Reduced acute recovery from alcohol impairment in adults with ADHD","Roberts W, Milich R, Fillmore MT.","Psychopharmacology (Berl). 2013 Jul;228(1):65-74. doi: 10.1007/s00213-013-3016-x. Epub 2013 Feb 21.","Roberts W","Psychopharmacology (Berl)","2013","2013/02/23","PMC3679354","NIHMS448507","10.1007/s00213-013-3016-x"
"28925314","Effect of methylphenidate on visual responses in the superior colliculus in the anaesthetised rat: Role of cortical activation","Hetherington L, Dommett EJ, Turner AC, Riley TB, Haensel JX, Overton PG.","J Psychopharmacol. 2017 Oct;31(10):1347-1361. doi: 10.1177/0269881117730661. Epub 2017 Sep 19.","Hetherington L","J Psychopharmacol","2017","2017/09/20","","","10.1177/0269881117730661"
"27839561","Novel Targets for Attention-Deficit/Hyperactivity Disorder Interventions: Can Potential Biomarkers Be Identified From Longitudinal Data?","O'Neill S.","Biol Psychiatry. 2016 Dec 15;80(12):e99-e101. doi: 10.1016/j.biopsych.2016.10.009.","O'Neill S","Biol Psychiatry","2016","2016/11/15","PMC6349205","NIHMS1003915","10.1016/j.biopsych.2016.10.009"
"26422314","Racial matching and adolescent self-disclosure of substance use and mental health symptoms","Ureche DJ, Smith DC, Davis JP, Tabb KM.","J Ethn Subst Abuse. 2016 Apr-Jun;15(2):176-88. doi: 10.1080/15332640.2015.1017784. Epub 2015 Sep 30.","Ureche DJ","J Ethn Subst Abuse","2016","2015/10/01","PMC4814343","NIHMS745717","10.1080/15332640.2015.1017784"
"33797983","Effect of Delayed-Release and Extended-Release Methylphenidate on Caregiver Strain and Validation of Psychometric Properties of the Caregiver Strain Questionnaire: Results from a Phase 3 Trial in Children with Attention-Deficit/Hyperactivity Disorder","López FA, Faraone SV, Newcorn JH, Doll HA, Rhoten S, Lewis HB, Khan TF, DeSousa NJ, Sallee FR, Incledon B.","J Child Adolesc Psychopharmacol. 2021 Apr;31(3):179-186. doi: 10.1089/cap.2020.0159. Epub 2021 Apr 1.","López FA","J Child Adolesc Psychopharmacol","2021","2021/04/02","PMC8066344","","10.1089/cap.2020.0159"
"28945463","Attention-Deficit/Hyperactivity Disorder Symptoms Are Associated with Overeating with and without Loss of Control in Youth with Overweight/Obesity","Egbert AH, Wilfley DE, Eddy KT, Boutelle KN, Zucker N, Peterson CB, Celio Doyle A, Le Grange D, Goldschmidt AB.","Child Obes. 2018 Jan;14(1):50-57. doi: 10.1089/chi.2017.0114. Epub 2017 Sep 25.","Egbert AH","Child Obes","2018","2017/09/26","PMC5743031","","10.1089/chi.2017.0114"
"30024295","Sluggish Cognitive Tempo in Adults Referred for an ADHD Evaluation: A Psychometric Analysis of Self- and Collateral Report","Lunsford-Avery JR, Kollins SH, Mitchell JT.","J Atten Disord. 2021 Feb;25(3):322-331. doi: 10.1177/1087054718787894. Epub 2018 Jul 19.","Lunsford-Avery JR","J Atten Disord","2021","2018/07/20","PMC6458092","NIHMS1021639","10.1177/1087054718787894"
"25567294","Caregiver Preferences Regarding Personal Health Records in the Management of ADHD","Ronis SD, Baldwin CD, McIntosh S, McConnochie K, Szilagyi PG, Dolan J.","Clin Pediatr (Phila). 2015 Jul;54(8):765-74. doi: 10.1177/0009922814565883. Epub 2015 Jan 7.","Ronis SD","Clin Pediatr (Phila)","2015","2015/01/09","PMC4474750","NIHMS694781","10.1177/0009922814565883"
"27126855","Point Prevalence of Co-Occurring Behavioral Health Conditions and Associated Chronic Disease Burden Among Adolescents","Kline-Simon AH, Weisner C, Sterling S.","J Am Acad Child Adolesc Psychiatry. 2016 May;55(5):408-14. doi: 10.1016/j.jaac.2016.02.008. Epub 2016 Mar 2.","Kline-Simon AH","J Am Acad Child Adolesc Psychiatry","2016","2016/04/30","","","10.1016/j.jaac.2016.02.008"
"27597294","Phenotypic and Genetic Correlations Between the Lobar Segments of the Inferior Fronto-occipital Fasciculus and Attention","Leng Y, Shi Y, Yu Q, Van Horn JD, Tang H, Li J, Xu W, Ge X, Tang Y, Han Y, Zhang D, Xiao M, Zhang H, Pang Z, Toga AW, Liu S.","Sci Rep. 2016 Sep 6;6:33015. doi: 10.1038/srep33015.","Leng Y","Sci Rep","2016","2016/09/07","PMC5011720","","10.1038/srep33015"
"27217153","Epigenetic profiling of ADHD symptoms trajectories: a prospective, methylome-wide study","Walton E, Pingault JB, Cecil CA, Gaunt TR, Relton CL, Mill J, Barker ED.","Mol Psychiatry. 2017 Feb;22(2):250-256. doi: 10.1038/mp.2016.85. Epub 2016 May 24.","Walton E","Mol Psychiatry","2017","2016/05/25","PMC5014094","EMS68371","10.1038/mp.2016.85"
"27591149","Autism spectrum disorder and attention-deficit-hyperactivity disorder in Down syndrome","Moss JF.","Dev Med Child Neurol. 2017 Mar;59(3):240. doi: 10.1111/dmcn.13261. Epub 2016 Sep 3.","Moss JF","Dev Med Child Neurol","2017","2016/09/04","","","10.1111/dmcn.13261"
"28974127","A Signature of Attention-Elicited Electrocortical Activity Distinguishes Response From Non-Response to the Non-Stimulant Atomoxetine in Children and Adolescents With ADHD","Griffiths KR, Jurigova BG, Leikauf JE, Palmer D, Clarke SD, Tsang TW, Teber ET, Kohn MR, Williams LM.","J Atten Disord. 2019 May;23(7):744-753. doi: 10.1177/1087054717733044. Epub 2017 Oct 3.","Griffiths KR","J Atten Disord","2019","2017/10/05","PMC8215986","NIHMS1708525","10.1177/1087054717733044"
"25439061","From hypertransaminasemia to mucopolysaccharidosis IIIA","Krawiec P, Pac-Kożuchowska E, Mełges B, Mroczkowska-Juchkiewicz A, Skomra S, Pawłowska-Kamieniak A, Kominek K.","Ital J Pediatr. 2014 Dec 2;40:97. doi: 10.1186/s13052-014-0097-z.","Krawiec P","Ital J Pediatr","2014","2014/12/03","PMC4260237","","10.1186/s13052-014-0097-z"
"23690516","Obesity in men with childhood ADHD: a 33-year controlled, prospective, follow-up study","Cortese S, Ramos Olazagasti MA, Klein RG, Castellanos FX, Proal E, Mannuzza S.","Pediatrics. 2013 Jun;131(6):e1731-8. doi: 10.1542/peds.2012-0540. Epub 2013 May 20.","Cortese S","Pediatrics","2013","2013/05/22","PMC4074659","","10.1542/peds.2012-0540"
"33418457","Early response to SPN-812 (viloxazine extended-release) can predict efficacy outcome in pediatric subjects with ADHD: a machine learning post-hoc analysis of four randomized clinical trials","Faraone SV, Gomeni R, Hull JT, Busse GD, Melyan Z, O'Neal W, Rubin J, Nasser A.","Psychiatry Res. 2021 Feb;296:113664. doi: 10.1016/j.psychres.2020.113664. Epub 2021 Jan 5.","Faraone SV","Psychiatry Res","2021","2021/01/08","","","10.1016/j.psychres.2020.113664"
"27759056","Visual attention spreads broadly but selects information locally","Shioiri S, Honjyo H, Kashiwase Y, Matsumiya K, Kuriki I.","Sci Rep. 2016 Oct 19;6:35513. doi: 10.1038/srep35513.","Shioiri S","Sci Rep","2016","2016/10/21","PMC5069499","","10.1038/srep35513"
"29391395","Genome-wide analysis of self-reported risk-taking behaviour and cross-disorder genetic correlations in the UK Biobank cohort","Strawbridge RJ, Ward J, Cullen B, Tunbridge EM, Hartz S, Bierut L, Horton A, Bailey MES, Graham N, Ferguson A, Lyall DM, Mackay D, Pidgeon LM, Cavanagh J, Pell JP, O'Donovan M, Escott-Price V, Harrison PJ, Smith DJ.","Transl Psychiatry. 2018 Feb 2;8(1):39. doi: 10.1038/s41398-017-0079-1.","Strawbridge RJ","Transl Psychiatry","2018","2018/02/03","PMC5804026","","10.1038/s41398-017-0079-1"
"27586399","Use of drugs for ADHD among adults-a multinational study among 15.8 million adults in the Nordic countries","Karlstad Ø, Zoëga H, Furu K, Bahmanyar S, Martikainen JE, Kieler H, Pottegård A.","Eur J Clin Pharmacol. 2016 Dec;72(12):1507-1514. doi: 10.1007/s00228-016-2125-y. Epub 2016 Sep 1.","Karlstad Ø","Eur J Clin Pharmacol","2016","2016/09/03","PMC5110707","","10.1007/s00228-016-2125-y"
"26537245","A national epidemiological study investigating risk factors for police interrogation and false confession among juveniles and young persons","Gudjonsson GH, Sigurdsson JF, Sigfusdottir ID, Asgeirsdottir BB, González RA, Young S.","Soc Psychiatry Psychiatr Epidemiol. 2016 Mar;51(3):359-67. doi: 10.1007/s00127-015-1145-8. Epub 2015 Nov 4.","Gudjonsson GH","Soc Psychiatry Psychiatr Epidemiol","2016","2015/11/06","PMC4819598","","10.1007/s00127-015-1145-8"
